name,card_id,rare
ペンギン・ナイト,BE1-JP001,nomal
デーモンの斧,BE1-JP002,Rare
黒いペンダント,BE1-JP003,Rare
光の角,BE1-JP004,nomal
悪魔のくちづけ,BE1-JP005,nomal
六芒星の呪縛,BE1-JP006,Rare
エレクトリック・スネーク,BE1-JP007,nomal
アメーバ,BE1-JP008,nomal
マハー・ヴァイロ,BE1-JP009,nomal
イビー,BE1-JP010,nomal
グリグル,BE1-JP011,nomal
悪魔の偵察者,BE1-JP012,nomal
王座の侵略者,BE1-JP013,nomal
スロットマシーンＡＭ－７,BE1-JP014,nomal
サクリファイス,BE1-JP015,Super
弓を引くマーメイド,BE1-JP016,nomal
墓守の使い魔,BE1-JP017,nomal
成金ゴブリン,BE1-JP018,nomal
通行税,BE1-JP019,nomal
最終戦争,BE1-JP020,nomal
強奪,BE1-JP021,Ultra
聖域の歌声,BE1-JP022,nomal
押収,BE1-JP023,nomal
いたずら好きな双子悪魔,BE1-JP024,Super
天使の手鏡,BE1-JP025,nomal
移り気な仕立屋,BE1-JP026,nomal
突進,BE1-JP027,nomal
頼もしき守護者,BE1-JP028,nomal
強引な番兵,BE1-JP029,Rare
魔力の枷,BE1-JP030,nomal
サイクロン,BE1-JP031,Super
ハリケーン,BE1-JP032,Rare
苦渋の選択,BE1-JP033,nomal
一角獣のホーン,BE1-JP034,nomal
迷宮壁－ラビリンス・ウォール－,BE1-JP035,nomal
成仏,BE1-JP036,nomal
巨大化,BE1-JP037,Super
トゥーン・ドラゴン・エッガー,BE1-JP038,nomal
トゥーン・マーメイド,BE1-JP039,nomal
トゥーン・デーモン,BE1-JP040,Rare
ダイヤモンド・ドラゴン,BE1-JP041,nomal
トゥーン・ワールド,BE1-JP042,nomal
サイバーポッド,BE1-JP043,Rare
光の追放者,BE1-JP044,nomal
巨大ネズミ,BE1-JP045,Rare
センジュ・ゴッド,BE1-JP046,nomal
ＵＦＯタートル,BE1-JP047,nomal
秒殺の暗殺者,BE1-JP048,nomal
カラテマン,BE1-JP049,nomal
ジャイアントウィルス,BE1-JP050,nomal
素早いモモンガ,BE1-JP051,Rare
シャインエンジェル,BE1-JP052,nomal
グリズリーマザー,BE1-JP053,nomal
ドラゴンフライ,BE1-JP054,nomal
セレモニーベル,BE1-JP055,nomal
ソニックバード,BE1-JP056,nomal
キラー・トマト,BE1-JP057,Rare
コトダマ,BE1-JP058,nomal
ガイアパワー,BE1-JP059,nomal
ウォーターワールド,BE1-JP060,nomal
バーニングブラッド,BE1-JP061,nomal
デザートストーム,BE1-JP062,nomal
シャインスパーク,BE1-JP063,nomal
ダークゾーン,BE1-JP064,nomal
平和の使者,BE1-JP065,nomal
ブルーアイズ・トゥーン・ドラゴン,BE1-JP066,Super
人造人間－サイコ・ショッカー,BE1-JP067,Ultra
寄生虫パラサイド,BE1-JP068,nomal
光の封札剣,BE1-JP069,nomal
連鎖破壊,BE1-JP070,nomal
刻の封印,BE1-JP071,nomal
墓荒らし,BE1-JP072,nomal
ホーリー・エルフの祝福,BE1-JP073,nomal
真実の眼,BE1-JP074,nomal
砂塵の大竜巻,BE1-JP075,Rare
リビングデッドの呼び声,BE1-JP076,Super
ホーリージャベリン,BE1-JP077,nomal
銀幕の鏡壁,BE1-JP078,nomal
