name,card_id,rare
ジェット・シンクロン,SD28-JP001,SR-Parallel
ラッシュ・ウォリアー,SD28-JP002,N-Parallel
シンクロン・キャリアー,SD28-JP003,N-Parallel
ジャンク・シンクロン,SD28-JP004,Normal
クイック・シンクロン,SD28-JP005,Normal
ドリル・シンクロン,SD28-JP006,Normal
ターボ・シンクロン,SD28-JP007,Normal
アンノウン・シンクロン,SD28-JP008,Normal
フルール・シンクロン,SD28-JP009,Normal
シンクロン・エクスプローラー,SD28-JP010,Normal
スピード・ウォリアー,SD28-JP011,Normal
ソニック・ウォリアー,SD28-JP012,Normal
ドッペル・ウォリアー,SD28-JP013,Normal
ボルト・ヘッジホッグ,SD28-JP014,Normal
チューニング・サポーター,SD28-JP015,Normal
速攻のかかし,SD28-JP016,Normal
レベル・スティーラー,SD28-JP017,Normal
エフェクト・ヴェーラー,SD28-JP018,Normal
ジェネクス・ニュートロン,SD28-JP019,Normal
Ａ・ジェネクス・バードマン,SD28-JP020,Normal
ゾンビキャリア,SD28-JP021,Normal
輝白竜 ワイバースター,SD28-JP022,Normal
暗黒竜 コラプサーペント,SD28-JP023,Normal
スクラップ・フィスト,SD28-JP024,N-Parallel
リミットオーバー・ドライブ,SD28-JP025,N-Parallel
スターライト・ジャンクション,SD28-JP026,N-Parallel
調律,SD28-JP027,Normal
増援,SD28-JP028,Normal
戦士の生還,SD28-JP029,Normal
ダーク・バースト,SD28-JP030,Normal
ワン・フォー・ワン,SD28-JP031,Normal
ナイト・ショット,SD28-JP032,Normal
貪欲な壺,SD28-JP033,Normal
くず鉄の像,SD28-JP034,N-Parallel
くず鉄のかかし,SD28-JP035,Normal
リミッター・ブレイク,SD28-JP036,Normal
リビングデッドの呼び声,SD28-JP037,Normal
王宮の鉄壁,SD28-JP038,Normal
神の宣告,SD28-JP039,Normal
スターダスト・ウォリアー,SD28-JP040,UR-Parallel
ジェット・ウォリアー,SD28-JP041,SR-Parallel
アクセル・シンクロン,SD28-JP042,SR-Parallel
ジャンク・ウォリアー,SD28-JP043,Normal
ジェット・シンクロン,SD28-JP001,SR-Parallel
ラッシュ・ウォリアー,SD28-JP002,N-Parallel
シンクロン・キャリアー,SD28-JP003,N-Parallel
ジャンク・シンクロン,SD28-JP004,Normal
クイック・シンクロン,SD28-JP005,Normal
ドリル・シンクロン,SD28-JP006,Normal
ターボ・シンクロン,SD28-JP007,Normal
アンノウン・シンクロン,SD28-JP008,Normal
フルール・シンクロン,SD28-JP009,Normal
シンクロン・エクスプローラー,SD28-JP010,Normal
スピード・ウォリアー,SD28-JP011,Normal
ソニック・ウォリアー,SD28-JP012,Normal
ドッペル・ウォリアー,SD28-JP013,Normal
ボルト・ヘッジホッグ,SD28-JP014,Normal
チューニング・サポーター,SD28-JP015,Normal
速攻のかかし,SD28-JP016,Normal
レベル・スティーラー,SD28-JP017,Normal
エフェクト・ヴェーラー,SD28-JP018,Normal
ジェネクス・ニュートロン,SD28-JP019,Normal
Ａ・ジェネクス・バードマン,SD28-JP020,Normal
ゾンビキャリア,SD28-JP021,Normal
輝白竜 ワイバースター,SD28-JP022,Normal
暗黒竜 コラプサーペント,SD28-JP023,Normal
スクラップ・フィスト,SD28-JP024,N-Parallel
リミットオーバー・ドライブ,SD28-JP025,N-Parallel
スターライト・ジャンクション,SD28-JP026,N-Parallel
調律,SD28-JP027,Normal
増援,SD28-JP028,Normal
戦士の生還,SD28-JP029,Normal
ダーク・バースト,SD28-JP030,Normal
ワン・フォー・ワン,SD28-JP031,Normal
ナイト・ショット,SD28-JP032,Normal
貪欲な壺,SD28-JP033,Normal
くず鉄の像,SD28-JP034,N-Parallel
くず鉄のかかし,SD28-JP035,Normal
リミッター・ブレイク,SD28-JP036,Normal
リビングデッドの呼び声,SD28-JP037,Normal
王宮の鉄壁,SD28-JP038,Normal
神の宣告,SD28-JP039,Normal
スターダスト・ウォリアー,SD28-JP040,UR-Parallel
ジェット・ウォリアー,SD28-JP041,SR-Parallel
アクセル・シンクロン,SD28-JP042,SR-Parallel
ジャンク・ウォリアー,SD28-JP043,Normal
