name,card_id,rare
Ａ−アサルト・コア,SDKS-JP001,Super
Ｂ−バスター・ドレイク,SDKS-JP002,Super
Ｃ−クラッシュ・ワイバーン,SDKS-JP003,Super
強化支援メカ・ヘビーアーマー,SDKS-JP004,N-Parallel
Ｘ−ヘッド・キャノン,SDKS-JP005,Normal
Ｙ−ドラゴン・ヘッド,SDKS-JP006,Normal
Ｚ−メタル・キャタピラー,SDKS-JP007,Normal
強化支援メカ・ヘビーウェポン,SDKS-JP008,Normal
青眼の白龍,SDKS-JP009,N-Parallel
カイザー・グライダー,SDKS-JP010,Normal
ロード・オブ・ドラゴン−ドラゴンの支配者−,SDKS-JP011,Normal
ブレイドナイト,SDKS-JP012,Normal
激昂のミノタウルス,SDKS-JP013,Normal
デスグレムリン,SDKS-JP014,Normal
ブラッド・ヴォルス,SDKS-JP015,Normal
ランプの魔精・ラ・ジーン,SDKS-JP016,Normal
マジック・ランプ,SDKS-JP017,Normal
ファミリア・ナイト,SDKS-JP018,Normal
闇・道化師のペーテン,SDKS-JP019,Normal
ユニオン格納庫,SDKS-JP020,N-Parallel
青き眼の威光,SDKS-JP021,N-Parallel
滅びの爆裂疾風弾,SDKS-JP022,Normal
ドラゴンを呼ぶ笛,SDKS-JP023,Normal
ドラゴン・目覚めの旋律,SDKS-JP024,Normal
死者蘇生,SDKS-JP025,Normal
黙する死者,SDKS-JP026,Normal
収縮,SDKS-JP027,Normal
エネミーコントローラー,SDKS-JP028,Normal
クロス・ソウル,SDKS-JP029,Normal
コストダウン,SDKS-JP030,Normal
巨大化,SDKS-JP031,Normal
スクランブル・ユニオン,SDKS-JP032,N-Parallel
死のデッキ破壊ウイルス,SDKS-JP033,Normal
闇の呪縛,SDKS-JP034,Normal
攻撃の無力化,SDKS-JP035,Normal
破壊輪,SDKS-JP036,Normal
亜空間物質転送装置,SDKS-JP037,Normal
クローン複製,SDKS-JP038,Normal
最終突撃命令,SDKS-JP039,Normal
ＡｔｏＺ−ドラゴン・バスターキャノン,SDKS-JP040,Ultra
ＡＢＣ−ドラゴン・バスター,SDKS-JP041,Ultra
ＸＹＺ−ドラゴン・キャノン,SDKS-JP042,N-Parallel
ＸＹ−ドラゴン・キャノン,SDKS-JP043,Normal
ＸＺ−キャタピラー・キャノン,SDKS-JP044,Normal
Ａ−アサルト・コア,SDKS-JP001,Super
Ｂ−バスター・ドレイク,SDKS-JP002,Super
Ｃ−クラッシュ・ワイバーン,SDKS-JP003,Super
強化支援メカ・ヘビーアーマー,SDKS-JP004,N-Parallel
Ｘ−ヘッド・キャノン,SDKS-JP005,Normal
Ｙ−ドラゴン・ヘッド,SDKS-JP006,Normal
Ｚ−メタル・キャタピラー,SDKS-JP007,Normal
強化支援メカ・ヘビーウェポン,SDKS-JP008,Normal
青眼の白龍,SDKS-JP009,N-Parallel
カイザー・グライダー,SDKS-JP010,Normal
ロード・オブ・ドラゴン−ドラゴンの支配者−,SDKS-JP011,Normal
ブレイドナイト,SDKS-JP012,Normal
激昂のミノタウルス,SDKS-JP013,Normal
デスグレムリン,SDKS-JP014,Normal
ブラッド・ヴォルス,SDKS-JP015,Normal
ランプの魔精・ラ・ジーン,SDKS-JP016,Normal
マジック・ランプ,SDKS-JP017,Normal
ファミリア・ナイト,SDKS-JP018,Normal
闇・道化師のペーテン,SDKS-JP019,Normal
ユニオン格納庫,SDKS-JP020,N-Parallel
青き眼の威光,SDKS-JP021,N-Parallel
滅びの爆裂疾風弾,SDKS-JP022,Normal
ドラゴンを呼ぶ笛,SDKS-JP023,Normal
ドラゴン・目覚めの旋律,SDKS-JP024,Normal
死者蘇生,SDKS-JP025,Normal
黙する死者,SDKS-JP026,Normal
収縮,SDKS-JP027,Normal
エネミーコントローラー,SDKS-JP028,Normal
クロス・ソウル,SDKS-JP029,Normal
コストダウン,SDKS-JP030,Normal
巨大化,SDKS-JP031,Normal
スクランブル・ユニオン,SDKS-JP032,N-Parallel
死のデッキ破壊ウイルス,SDKS-JP033,Normal
闇の呪縛,SDKS-JP034,Normal
攻撃の無力化,SDKS-JP035,Normal
破壊輪,SDKS-JP036,Normal
亜空間物質転送装置,SDKS-JP037,Normal
クローン複製,SDKS-JP038,Normal
最終突撃命令,SDKS-JP039,Normal
ＡｔｏＺ−ドラゴン・バスターキャノン,SDKS-JP040,Ultra
ＡＢＣ−ドラゴン・バスター,SDKS-JP041,Ultra
ＸＹＺ−ドラゴン・キャノン,SDKS-JP042,N-Parallel
ＸＹ−ドラゴン・キャノン,SDKS-JP043,Normal
ＸＺ−キャタピラー・キャノン,SDKS-JP044,Normal
