name,card_id,rare
転生炎獣ヒートライオ,DP28-JP000,Holographic
サラマングレイト・オブ・ファイア,DP28-JP001,Ultra
サラマングレイト・オブ・ファイア,DP28-JP001,Secret
転生炎獣ウィーゼル,DP28-JP002,Super
転生炎獣ウィーゼル,DP28-JP002,Secret
転生炎獣ティガー,DP28-JP003,Rare
転生炎獣バースト・グリフォン,DP28-JP004,Super
転生炎獣バースト・グリフォン,DP28-JP004,Secret
転生炎獣レイジング・フェニックス,DP28-JP005,Ultra
転生炎獣レイジング・フェニックス,DP28-JP005,Secret
転生炎獣の炎軍,DP28-JP006,Rare
サラマングレイト・リヴァイブ,DP28-JP007,Rare
転生炎獣ガゼル,DP28-JP008,nomal
転生炎獣スピニー,DP28-JP009,nomal
転生炎獣ミラージュスタリオ,DP28-JP010,nomal
転生炎獣ベイルリンクス,DP28-JP011,nomal
転生炎獣サンライトウルフ,DP28-JP012,nomal
転生炎獣の聖域,DP28-JP013,nomal
転生炎獣の炎陣,DP28-JP014,nomal
転生炎獣の超転生,DP28-JP015,nomal
逆巻く炎の宝札,DP28-JP016,nomal
サラマングレイト・ロアー,DP28-JP017,nomal
ヴォルカニック・エンペラー,DP28-JP018,Ultra
ヴォルカニック・エンペラー,DP28-JP018,Secret
ヴォルカニック・トルーパー,DP28-JP019,Super
ヴォルカニック・トルーパー,DP28-JP019,Secret
ヴォルカニック・リムファイア,DP28-JP020,Rare
ヴォルカニック・ブレイズ・キャノン,DP28-JP021,Super
ヴォルカニック・ブレイズ・キャノン,DP28-JP021,Secret
ファイヤー・エジェクション,DP28-JP022,Rare
ヴォルカニック・エミッション,DP28-JP023,Super
ヴォルカニック・エミッション,DP28-JP023,Secret
ヴォルカニック・インフェルノ,DP28-JP024,Rare
ヴォルカニック・バレット,DP28-JP025,nomal
ヴォルカニック・バックショット,DP28-JP026,nomal
ヴォルカニック・ロケット,DP28-JP027,nomal
ヴォルカニック・クイーン,DP28-JP028,nomal
ヴォルカニック・デビル,DP28-JP029,nomal
ブレイズ・キャノン,DP28-JP030,nomal
ブレイズ・キャノン・マガジン,DP28-JP031,nomal
ＢＫ アッパーカッター,DP28-JP032,Rare
ＢＫ チーフセコンド,DP28-JP033,Rare
ＢＫ プロモーター,DP28-JP034,Super
ＢＫ プロモーター,DP28-JP034,Secret
ＣＮｏ.７９ ＢＫ 将星のカエサル,DP28-JP035,Ultra
ＣＮｏ.７９ ＢＫ 将星のカエサル,DP28-JP035,Secret
ＢＫ キング・デンプシー,DP28-JP036,Super
ＢＫ キング・デンプシー,DP28-JP036,Secret
七皇覚醒,DP28-JP037,Ultra
七皇覚醒,DP28-JP037,Secret
バーニングナックル・クロスカウンター,DP28-JP038,Rare
ＢＫ ヘッドギア,DP28-JP039,nomal
ＢＫ グラスジョー,DP28-JP040,nomal
ＢＫ スイッチヒッター,DP28-JP041,nomal
Ｎｏ.１０５ ＢＫ 流星のセスタス,DP28-JP042,nomal
ＣＮｏ.１０５ ＢＫ 彗星のカエストス,DP28-JP043,nomal
Ｎｏ.７９ ＢＫ 新星のカイザー,DP28-JP044,nomal
バーニングナックル・スピリッツ,DP28-JP045,nomal
