name,card_id,rare
鉄獣鳥 メルクーリエ,SD43-JP001,N-Parallel
スプリガンズ・キット,SD43-JP002,N-Parallel
軒轅の相剣師,SD43-JP003,N-Parallel
アルバスの落胤,SD43-JP004,Normal
黒衣竜アルビオン,SD43-JP005,Normal
教導の騎士フルルドリス,SD43-JP006,Normal
レッドアイズ・ダークネスメタルドラゴン,SD43-JP007,Normal
雷撃壊獣サンダー・ザ・キング,SD43-JP008,Normal
混源龍レヴィオニア,SD43-JP009,Normal
多次元壊獣ラディアン,SD43-JP010,Normal
アーティファクト−デスサイズ,SD43-JP011,Normal
輝白竜 ワイバースター,SD43-JP012,Normal
暗黒竜 コラプサーペント,SD43-JP013,Normal
輝光竜セイファート,SD43-JP014,Normal
竜魔導の守護者,SD43-JP015,Normal
召喚僧サモンプリースト,SD43-JP016,Normal
幽鬼うさぎ,SD43-JP017,Normal
エフェクト・ヴェーラー,SD43-JP018,Normal
妖醒龍ラルバウール,SD43-JP019,Normal
失烙印,SD43-JP020,N-Parallel
烙印融合,SD43-JP021,Super
白の烙印,SD43-JP022,Normal
烙印の絆,SD43-JP023,Normal
フュージョン・ゲート,SD43-JP024,Normal
融合再生機構,SD43-JP025,Normal
置換融合,SD43-JP026,Normal
封印の黄金櫃,SD43-JP027,Normal
強欲で金満な壺,SD43-JP028,Normal
墓穴の指名者,SD43-JP029,Normal
冥王結界波,SD43-JP030,Normal
烙印の剣,SD43-JP031,N-Parallel
烙印断罪,SD43-JP032,N-Parallel
烙印凶鳴,SD43-JP033,Normal
烙印の裁き,SD43-JP034,Normal
死魂融合,SD43-JP035,Normal
戦線復帰,SD43-JP036,Normal
天龍雪獄,SD43-JP037,Normal
センサー万別,SD43-JP038,Normal
次元障壁,SD43-JP039,Normal
やぶ蛇,SD43-JP040,Normal
氷剣竜ミラジェイド,SD43-JP041,Ultra
神炎竜ルベリオン,SD43-JP042,Ultra
灰燼竜バスタード,SD43-JP043,Normal
痕喰竜ブリガンド,SD43-JP044,Normal
鉄駆竜スプリンド,SD43-JP045,Normal
烙印竜アルビオン,SD43-JP046,Normal
鉄獣鳥 メルクーリエ,SD43-JP001,N-Parallel
スプリガンズ・キット,SD43-JP002,N-Parallel
軒轅の相剣師,SD43-JP003,N-Parallel
アルバスの落胤,SD43-JP004,Normal
黒衣竜アルビオン,SD43-JP005,Normal
教導の騎士フルルドリス,SD43-JP006,Normal
レッドアイズ・ダークネスメタルドラゴン,SD43-JP007,Normal
雷撃壊獣サンダー・ザ・キング,SD43-JP008,Normal
混源龍レヴィオニア,SD43-JP009,Normal
多次元壊獣ラディアン,SD43-JP010,Normal
アーティファクト−デスサイズ,SD43-JP011,Normal
輝白竜 ワイバースター,SD43-JP012,Normal
暗黒竜 コラプサーペント,SD43-JP013,Normal
輝光竜セイファート,SD43-JP014,Normal
竜魔導の守護者,SD43-JP015,Normal
召喚僧サモンプリースト,SD43-JP016,Normal
幽鬼うさぎ,SD43-JP017,Normal
エフェクト・ヴェーラー,SD43-JP018,Normal
妖醒龍ラルバウール,SD43-JP019,Normal
失烙印,SD43-JP020,N-Parallel
烙印融合,SD43-JP021,Super
白の烙印,SD43-JP022,Normal
烙印の絆,SD43-JP023,Normal
フュージョン・ゲート,SD43-JP024,Normal
融合再生機構,SD43-JP025,Normal
置換融合,SD43-JP026,Normal
封印の黄金櫃,SD43-JP027,Normal
強欲で金満な壺,SD43-JP028,Normal
墓穴の指名者,SD43-JP029,Normal
冥王結界波,SD43-JP030,Normal
烙印の剣,SD43-JP031,N-Parallel
烙印断罪,SD43-JP032,N-Parallel
烙印凶鳴,SD43-JP033,Normal
烙印の裁き,SD43-JP034,Normal
死魂融合,SD43-JP035,Normal
戦線復帰,SD43-JP036,Normal
天龍雪獄,SD43-JP037,Normal
センサー万別,SD43-JP038,Normal
次元障壁,SD43-JP039,Normal
やぶ蛇,SD43-JP040,Normal
氷剣竜ミラジェイド,SD43-JP041,Ultra
神炎竜ルベリオン,SD43-JP042,Ultra
灰燼竜バスタード,SD43-JP043,Normal
痕喰竜ブリガンド,SD43-JP044,Normal
鉄駆竜スプリンド,SD43-JP045,Normal
烙印竜アルビオン,SD43-JP046,Normal
