name,card_id,rare
ＤＤリリス,SPRG-JP001,nomal
ＤＤナイト・ハウリング,SPRG-JP002,Super
ＤＤ魔導賢者ガリレイ,SPRG-JP003,nomal
ＤＤ魔導賢者ケプラー,SPRG-JP004,nomal
ＤＤＤ死偉王ヘル・アーマゲドン,SPRG-JP005,Secret
ＤＤＤ烈火王テムジン,SPRG-JP006,Secret
ＤＤＤ疾風王アレクサンダー,SPRG-JP007,Secret
地獄門の契約書,SPRG-JP008,Super
魔神王の契約書,SPRG-JP009,nomal
戦乙女の契約書,SPRG-JP010,nomal
契約洗浄,SPRG-JP011,nomal
ＤＤＤの人事権,SPRG-JP012,nomal
ＤＤリクルート,SPRG-JP013,nomal
Ｘ－セイバー エアベルン,SPRG-JP014,nomal
Ｘ－セイバー パシウル,SPRG-JP015,nomal
ＸＸ－セイバー フォルトロール,SPRG-JP016,Super
ＸＸ－セイバー レイジグラ,SPRG-JP017,nomal
ＸＸ－セイバー フラムナイト,SPRG-JP018,nomal
ＸＸ－セイバー エマーズブレイド,SPRG-JP019,nomal
ＸＸ－セイバー ボガーナイト,SPRG-JP020,nomal
ＸＸ－セイバー ダークソウル,SPRG-JP021,nomal
ＸＸ－セイバー ガトムズ,SPRG-JP022,nomal
Ｘ－セイバー ソウザ,SPRG-JP023,nomal
Ｍ.Ｘ－セイバー インヴォーカー,SPRG-JP024,Super
セイバー・リフレクト,SPRG-JP025,nomal
ガトムズの緊急指令,SPRG-JP026,nomal
ジェムナイト・ガネット,SPRG-JP027,nomal
ジェムナイト・サフィア,SPRG-JP028,nomal
ジェムナイト・ルマリン,SPRG-JP029,nomal
ジェムナイト・クリスタ,SPRG-JP030,nomal
ジェムナイト・アレキサンド,SPRG-JP031,nomal
ジェムナイト・オブシディア,SPRG-JP032,nomal
ジェムナイト・ラズリー,SPRG-JP033,nomal
ジェムレシス,SPRG-JP034,nomal
ジェムナイト・ルビーズ,SPRG-JP035,nomal
ジェムナイト・アクアマリナ,SPRG-JP036,nomal
ジェムナイト・パーズ,SPRG-JP037,nomal
ジェムナイト・マディラ,SPRG-JP038,nomal
ジェムナイト・アメジス,SPRG-JP039,nomal
ジェムナイト・プリズムオーラ,SPRG-JP040,nomal
ジェムナイト・ジルコニア,SPRG-JP041,nomal
ジェムナイトマスター・ダイヤ,SPRG-JP042,Super
ジェムナイト・フュージョン,SPRG-JP043,Super
吸光融合,SPRG-JP044,nomal
廃石融合,SPRG-JP045,nomal
セイクリッド・シェラタン,SPRG-JP046,nomal
セイクリッド・グレディ,SPRG-JP047,nomal
セイクリッド・ポルクス,SPRG-JP048,nomal
セイクリッド・カウスト,SPRG-JP049,nomal
セイクリッド・ソンブレス,SPRG-JP050,Super
セイクリッド・プレアデス,SPRG-JP051,Super
セイクリッド・ビーハイブ,SPRG-JP052,nomal
セイクリッド・トレミスＭ７,SPRG-JP053,Super
セイクリッド・テンペスト,SPRG-JP054,nomal
Ｅ・ＨＥＲＯ ジ・アース,SPRG-JP055,Super
Ｅ・ＨＥＲＯ Ｇｒｅａｔ ＴＯＲＮＡＤＯ,SPRG-JP056,Super
ミスト・ウォーム,SPRG-JP057,Super
獣神ヴァルカン,SPRG-JP058,Super
発条装攻ゼンマイオー,SPRG-JP059,Super
アーマー・カッパー,SPRG-JP060,Super
