name,card_id,rare
ネフティスの悟り手,DBHS-JP001,nomal
ネフティスの祈り手,DBHS-JP002,Super
ネフティスの語り手,DBHS-JP003,nomal
ネフティスの護り手,DBHS-JP004,nomal
ネフティスの祀り手,DBHS-JP005,Super
ネフティスの蒼凰神,DBHS-JP006,Super
守護神－ネフティス,DBHS-JP007,Super
焔凰神－ネフティス,DBHS-JP008,Ultra
焔凰神－ネフティス,DBHS-JP008,Secret
ネフティスの輪廻,DBHS-JP009,nomal
ネフティスの希望,DBHS-JP010,nomal
ネフティスの覚醒,DBHS-JP011,nomal
ネフティスの鳳凰神,DBHS-JP012,nomal
ネフティスの導き手,DBHS-JP013,nomal
プランキッズ・パルス,DBHS-JP014,nomal
プランキッズ・ランプ,DBHS-JP015,nomal
プランキッズ・ドロップ,DBHS-JP016,nomal
プランキッズ・ロケット,DBHS-JP017,Super
プランキッズ・ウェザー,DBHS-JP018,nomal
プランキッズ・ハウスバトラー,DBHS-JP019,Ultra
プランキッズ・ハウスバトラー,DBHS-JP019,Secret
プランキッズ・ドゥードゥル,DBHS-JP020,nomal
プランキッズ・バウワウ,DBHS-JP021,nomal
プランキッズ・ロアゴン,DBHS-JP022,Super
プランキッズ・ハウス,DBHS-JP023,Super
プランキッズ・プランク,DBHS-JP024,nomal
プランキッズの大暴走,DBHS-JP025,nomal
プランキッズの大作戦,DBHS-JP026,nomal
麗の魔妖－妲姫,DBHS-JP027,Super
毒の魔妖－束脛,DBHS-JP028,nomal
翼の魔妖－波旬,DBHS-JP029,Super
轍の魔妖－俥夫,DBHS-JP030,nomal
骸の魔妖－夜叉,DBHS-JP031,nomal
轍の魔妖－朧車,DBHS-JP032,nomal
毒の魔妖－土蜘蛛,DBHS-JP033,nomal
翼の魔妖－天狗,DBHS-JP034,nomal
麗の魔妖－妖狐,DBHS-JP035,Ultra
麗の魔妖－妖狐,DBHS-JP035,Secret
骸の魔妖－餓者髑髏,DBHS-JP036,Super
氷の魔妖－雪女,DBHS-JP037,Super
魔妖廻天,DBHS-JP038,Super
魔妖変生,DBHS-JP039,nomal
ナイトエンド・ソーサラー,DBHS-JP040,nomal
妖刀－不知火,DBHS-JP041,nomal
儀式の準備,DBHS-JP042,nomal
超越融合,DBHS-JP043,nomal
シンクロキャンセル,DBHS-JP044,nomal
鳳翼の爆風,DBHS-JP045,nomal
