name,card_id,rare
ギルフォード・ザ・レジェンド,SD5-JP001,Ultra
荒野の女戦士,SD5-JP002,Normal
闇魔界の戦士 ダークソード,SD5-JP003,Normal
ゴブリン突撃部隊,SD5-JP004,Normal
鉄の騎士 ギア・フリード,SD5-JP005,Normal
疾風の暗黒騎士ガイア,SD5-JP006,Normal
翻弄するエルフの剣士,SD5-JP007,Normal
コマンド・ナイト,SD5-JP008,Normal
切り込み隊長,SD5-JP009,Normal
ならず者傭兵部隊,SD5-JP010,Normal
異次元の女戦士,SD5-JP011,Normal
不意打ち又佐,SD5-JP012,Normal
ミスティック・ソードマン ＬＶ２,SD5-JP013,Normal
ミスティック・ソードマン ＬＶ４,SD5-JP014,Normal
忍者マスター ＳＡＳＵＫＥ,SD5-JP015,Normal
剣聖−ネイキッド・ギア・フリード,SD5-JP016,Normal
重装武者−ベン・ケイ,SD5-JP017,Normal
神剣−フェニックスブレード,SD5-JP018,Normal
強奪,SD5-JP019,Normal
サイクロン,SD5-JP020,Normal
ハリケーン,SD5-JP021,Normal
稲妻の剣,SD5-JP022,Normal
大嵐,SD5-JP023,Normal
増援,SD5-JP024,Normal
戦士の生還,SD5-JP025,Normal
融合武器ムラサメブレード,SD5-JP026,Normal
破邪の大剣−バオウ,SD5-JP027,Normal
泉の精霊,SD5-JP028,Normal
リロード,SD5-JP029,Normal
ライトニング・ボルテックス,SD5-JP030,Normal
闇の護封剣,SD5-JP031,Normal
拘束解除,SD5-JP032,Normal
リビングデッドの呼び声,SD5-JP033,Normal
マジック・ジャマー,SD5-JP034,Normal
王宮のお触れ,SD5-JP035,Normal
鎖付き爆弾,SD5-JP036,Normal
ギルフォード・ザ・レジェンド,SD5-JP001,Ultra
荒野の女戦士,SD5-JP002,Normal
闇魔界の戦士 ダークソード,SD5-JP003,Normal
ゴブリン突撃部隊,SD5-JP004,Normal
鉄の騎士 ギア・フリード,SD5-JP005,Normal
疾風の暗黒騎士ガイア,SD5-JP006,Normal
翻弄するエルフの剣士,SD5-JP007,Normal
コマンド・ナイト,SD5-JP008,Normal
切り込み隊長,SD5-JP009,Normal
ならず者傭兵部隊,SD5-JP010,Normal
異次元の女戦士,SD5-JP011,Normal
不意打ち又佐,SD5-JP012,Normal
ミスティック・ソードマン ＬＶ２,SD5-JP013,Normal
ミスティック・ソードマン ＬＶ４,SD5-JP014,Normal
忍者マスター ＳＡＳＵＫＥ,SD5-JP015,Normal
剣聖−ネイキッド・ギア・フリード,SD5-JP016,Normal
重装武者−ベン・ケイ,SD5-JP017,Normal
神剣−フェニックスブレード,SD5-JP018,Normal
強奪,SD5-JP019,Normal
サイクロン,SD5-JP020,Normal
ハリケーン,SD5-JP021,Normal
稲妻の剣,SD5-JP022,Normal
大嵐,SD5-JP023,Normal
増援,SD5-JP024,Normal
戦士の生還,SD5-JP025,Normal
融合武器ムラサメブレード,SD5-JP026,Normal
破邪の大剣−バオウ,SD5-JP027,Normal
泉の精霊,SD5-JP028,Normal
リロード,SD5-JP029,Normal
ライトニング・ボルテックス,SD5-JP030,Normal
闇の護封剣,SD5-JP031,Normal
拘束解除,SD5-JP032,Normal
リビングデッドの呼び声,SD5-JP033,Normal
マジック・ジャマー,SD5-JP034,Normal
王宮のお触れ,SD5-JP035,Normal
鎖付き爆弾,SD5-JP036,Normal
