name,card_id,rare
デジトロン,SD32-JP001,Normal
ドットスケーパー,SD32-JP002,Normal
クラインアント,SD32-JP003,N-Parallel
バックリンカー,SD32-JP004,N-Parallel
バランサーロード,SD32-JP005,N-Parallel
ＲＯＭクラウディア,SD32-JP006,N-Parallel
ブート・スタッガード,SD32-JP007,N-Parallel
デュアル・アセンブルム,SD32-JP008,Super
トラゴエディア,SD32-JP009,Normal
召喚僧サモンプリースト,SD32-JP010,Normal
輝白竜 ワイバースター,SD32-JP011,Normal
暗黒竜 コラプサーペント,SD32-JP012,Normal
カードガンナー,SD32-JP013,Normal
デブリ・ドラゴン,SD32-JP014,Normal
マスマティシャン,SD32-JP015,Normal
クレーンクレーン,SD32-JP016,Normal
メタモルポット,SD32-JP017,Normal
聖なる魔術師,SD32-JP018,Normal
黄泉ガエル,SD32-JP019,Normal
ジェスター・コンフィ,SD32-JP020,Normal
グローアップ・バルブ,SD32-JP021,Normal
金華猫,SD32-JP022,Normal
サイバネット・バックドア,SD32-JP023,Super
ソウル・チャージ,SD32-JP024,Normal
シャッフル・リボーン,SD32-JP025,Normal
Ｄ・Ｄ・Ｒ,SD32-JP026,Normal
封印の黄金櫃,SD32-JP027,Normal
精神操作,SD32-JP028,Normal
コズミック・サイクロン,SD32-JP029,Normal
月鏡の盾,SD32-JP030,Normal
ワンチャン！？,SD32-JP031,Normal
リコーデッド・アライブ,SD32-JP032,N-Parallel
奇跡の残照,SD32-JP033,Normal
強化蘇生,SD32-JP034,Normal
早すぎた帰還,SD32-JP035,Normal
鏡像のスワンプマン,SD32-JP036,Normal
量子猫,SD32-JP037,Normal
神風のバリア −エア・フォース−,SD32-JP038,Normal
次元障壁,SD32-JP039,Normal
神の通告,SD32-JP040,Normal
エンコード・トーカー,SD32-JP041,Ultra
トライゲート・ウィザード,SD32-JP042,Ultra
バイナル・ソーサレス,SD32-JP043,Super
デジトロン,SD32-JP001,Normal
ドットスケーパー,SD32-JP002,Normal
クラインアント,SD32-JP003,N-Parallel
バックリンカー,SD32-JP004,N-Parallel
バランサーロード,SD32-JP005,N-Parallel
ＲＯＭクラウディア,SD32-JP006,N-Parallel
ブート・スタッガード,SD32-JP007,N-Parallel
デュアル・アセンブルム,SD32-JP008,Super
トラゴエディア,SD32-JP009,Normal
召喚僧サモンプリースト,SD32-JP010,Normal
輝白竜 ワイバースター,SD32-JP011,Normal
暗黒竜 コラプサーペント,SD32-JP012,Normal
カードガンナー,SD32-JP013,Normal
デブリ・ドラゴン,SD32-JP014,Normal
マスマティシャン,SD32-JP015,Normal
クレーンクレーン,SD32-JP016,Normal
メタモルポット,SD32-JP017,Normal
聖なる魔術師,SD32-JP018,Normal
黄泉ガエル,SD32-JP019,Normal
ジェスター・コンフィ,SD32-JP020,Normal
グローアップ・バルブ,SD32-JP021,Normal
金華猫,SD32-JP022,Normal
サイバネット・バックドア,SD32-JP023,Super
ソウル・チャージ,SD32-JP024,Normal
シャッフル・リボーン,SD32-JP025,Normal
Ｄ・Ｄ・Ｒ,SD32-JP026,Normal
封印の黄金櫃,SD32-JP027,Normal
精神操作,SD32-JP028,Normal
コズミック・サイクロン,SD32-JP029,Normal
月鏡の盾,SD32-JP030,Normal
ワンチャン！？,SD32-JP031,Normal
リコーデッド・アライブ,SD32-JP032,N-Parallel
奇跡の残照,SD32-JP033,Normal
強化蘇生,SD32-JP034,Normal
早すぎた帰還,SD32-JP035,Normal
鏡像のスワンプマン,SD32-JP036,Normal
量子猫,SD32-JP037,Normal
神風のバリア −エア・フォース−,SD32-JP038,Normal
次元障壁,SD32-JP039,Normal
神の通告,SD32-JP040,Normal
エンコード・トーカー,SD32-JP041,Ultra
トライゲート・ウィザード,SD32-JP042,Ultra
バイナル・ソーサレス,SD32-JP043,Super
