name,card_id,rare
バトルフットボーラー,304-001,nomal
忍犬ワンダードッグ,304-002,nomal
アクロバットモンキー,304-003,nomal
ウェポンサモナー,304-004,nomal
ガーディアン・エルマ,304-005,nomal
ガーディアン・シール,304-006,Ultra
ガーディアン・シール,304-006,Parallel
ガーディアン・グラール,304-007,Ultra
ガーディアン・グラール,304-007,Parallel
ガーディアン・バオウ,304-008,Rare
ガーディアン・ケースト,304-009,nomal
ガーディアン・トライス,304-010,Rare
サイバー・レイダー,304-011,nomal
魔鏡導士リフレクト・バウンダー,304-012,Super
リトル・ウィンガード,304-013,nomal
デスグレムリン,304-014,Ultra
デスグレムリン,304-014,Parallel
異次元竜 トワイライトゾーンドラゴン,304-015,N-Rare
天界王 シナト,304-016,N-Rare
黒炎の騎士－ブラック・フレア・ナイト－,304-017,N-Rare
幻影の騎士－ミラージュ・ナイト－,304-018,N-Rare
バーサーク・デッド・ドラゴン,304-019,N-Rare
エクゾディア・ネクロス,304-020,N-Rare
逆ギレパンダ,304-021,Rare
盲信するゴブリン,304-022,nomal
闇より出でし絶望,304-023,nomal
合成魔獣 ガーゼット,304-024,nomal
闇よりの恐怖,304-025,Rare
黒蠍－逃げ足のチック,304-026,nomal
異次元の女戦士,304-027,Super
針千本,304-028,nomal
奇跡の方舟,304-029,nomal
デーモンとの駆け引き,304-030,nomal
エクゾディアとの契約,304-031,nomal
蝶の短剣－エルマ,304-032,Super
流星の弓－シール,304-033,nomal
重力の斧－グラール,304-034,nomal
破邪の大剣－バオウ,304-035,Super
静寂のロッド－ケースト,304-036,nomal
閃光の双剣－トライス,304-037,nomal
冥界の宝札,304-038,nomal
心眼の鉾,304-039,nomal
泉の精霊,304-040,nomal
トークン収穫祭,304-041,nomal
士気高揚,304-042,nomal
絶対魔法禁止区域,304-043,nomal
異次元隔離マシーン,304-044,Rare
最終突撃命令,304-045,nomal
立ちはだかる強敵,304-046,nomal
おジャマトリオ,304-047,nomal
武器庫荒らし,304-048,nomal
スキルドレイン,304-049,Rare
大成仏,304-050,nomal
カイザー・グライダー,304-051,Secret
カイザー・グライダー,304-051,Ultimate
亜空間物質転送装置,304-052,Secret
コストダウン,304-053,Secret
カオス・ソルジャー,304-054,Ultimate
