name,card_id,rare
エルフの剣士,LB-00,Secret
青眼の白龍,LB-01,Ultra
サイクロプス,LB-02,nomal
炎の剣士,LB-03,Ultra
ワイト,LB-04,nomal
ブラック・マジシャン,LB-05,Ultra
暗黒騎士ガイア,LB-06,Ultra
昆虫人間,LB-07,nomal
マンモスの墓場,LB-08,nomal
シルバー・フォング,LB-09,nomal
ダーク・グレイ,LB-10,nomal
地獄の裁判,LB-11,Rare
眠り子,LB-12,nomal
１３人目の埋葬者,LB-13,Rare
炎の騎士 キラー,LB-14,nomal
炎を操る者,LB-15,nomal
モンスター・エッグ,LB-16,nomal
火炎草,LB-17,nomal
暗黒火炎龍,LB-18,nomal
深淵の冥王,LB-19,Rare
ミラージュ,LB-20,nomal
フュージョニスト,LB-21,nomal
タートル・タイガー,LB-22,Rare
プチリュウ,LB-23,nomal
プチテンシ,LB-24,nomal
スティング,LB-25,nomal
アクア・マドール,LB-26,Rare
紫炎の影武者,LB-27,nomal
フレイム・ゴースト,LB-28,nomal
二つの口を持つ闇の支配者,LB-29,nomal
マグマン,LB-30,nomal
ルート・ウォーター,LB-31,nomal
怒りの海王,LB-32,nomal
緑樹の霊王,LB-33,nomal
北風と太陽,LB-34,nomal
キング・スモーク,LB-35,nomal
スリーピィ,LB-36,nomal
伝説の剣豪 ＭＡＳＡＫＩ,LB-37,nomal
ドレイク,LB-38,nomal
伝説の剣,LB-39,nomal
猛獣の歯,LB-40,nomal
紫水晶,LB-41,nomal
秘術の書,LB-42,nomal
ポセイドンの力,LB-43,nomal
ドラゴン族・封印の壺,LB-44,nomal
森,LB-45,Rare
荒野,LB-46,Rare
山,LB-47,Rare
草原,LB-48,Rare
海,LB-49,Rare
闇,LB-50,Rare
ブラック・ホール,LB-51,Super
サンダー・ボルト,LB-52,Super
レッド・ポーション,LB-53,nomal
火の粉,LB-54,nomal
ファイヤー・ボール,LB-55,nomal
地割れ,LB-56,Super
落とし穴,LB-57,Super
融合,LB-58,Super
罠はずし,LB-59,nomal
はさみ撃ち,LB-60,nomal
