name,card_id,rare
希望皇アストラル・ホープ,SD42-JP001,N-Parallel
希望皇オノマトピア,SD42-JP002,Normal
ズババナイト,SD42-JP003,Normal
ガガガマジシャン,SD42-JP004,Normal
ガガガガール,SD42-JP005,Normal
ガガガクラーク,SD42-JP006,Normal
ガガガシスター,SD42-JP007,Normal
ゴゴゴゴーレム,SD42-JP008,Normal
ドドドウィッチ,SD42-JP009,Normal
ズバババンチョー−ＧＣ,SD42-JP010,Normal
ドドドドワーフ−ＧＧ,SD42-JP011,Normal
ＺＷ−雷神猛虎剣,SD42-JP012,Normal
ＺＷ−風神雲龍剣,SD42-JP013,Normal
ＺＷ−阿修羅副腕,SD42-JP014,Normal
ＺＳ−幻影賢者,SD42-JP015,Normal
スカル・マイスター,SD42-JP016,Normal
カゲトカゲ,SD42-JP017,Normal
ブリキンギョ,SD42-JP018,Normal
増殖するＧ,SD42-JP019,Normal
虹クリボー,SD42-JP020,Normal
ゼアル・フィールド,SD42-JP021,N-Parallel
シャイニング・ドロー,SD42-JP022,Normal
エクシーズ・チェンジ・タクティクス,SD42-JP023,Normal
エクシーズ・オーバーディレイ,SD42-JP024,Normal
オノマト連携,SD42-JP025,Normal
オノマト選択,SD42-JP026,Normal
ガガガ学園の緊急連絡網,SD42-JP027,Normal
ガガガリベンジ,SD42-JP028,Normal
グローリアス・ナンバーズ,SD42-JP029,Normal
ダブル・アップ・チャンス,SD42-JP030,Normal
希望の記憶,SD42-JP031,Normal
連鎖召喚,SD42-JP032,Normal
死者蘇生,SD42-JP033,Normal
増援,SD42-JP034,Normal
月の書,SD42-JP035,Normal
運命の契約,SD42-JP036,N-Parallel
ナンバーズ・プロテクト,SD42-JP037,N-Parallel
運命の扉,SD42-JP038,Normal
マスター・ピース,SD42-JP039,Normal
かっとビング・チャレンジ,SD42-JP040,Normal
Ｎｏ.９９ 希望皇龍ホープドラグーン,SD42-JP041,Normal
Ｎｏ.３２ 海咬龍シャーク・ドレイク,SD42-JP042,Normal
Ｎｏ.６２ 銀河眼の光子竜皇,SD42-JP043,Normal
希望皇アストラル・ホープ,SD42-JP001,N-Parallel
希望皇オノマトピア,SD42-JP002,Normal
ズババナイト,SD42-JP003,Normal
ガガガマジシャン,SD42-JP004,Normal
ガガガガール,SD42-JP005,Normal
ガガガクラーク,SD42-JP006,Normal
ガガガシスター,SD42-JP007,Normal
ゴゴゴゴーレム,SD42-JP008,Normal
ドドドウィッチ,SD42-JP009,Normal
ズバババンチョー−ＧＣ,SD42-JP010,Normal
ドドドドワーフ−ＧＧ,SD42-JP011,Normal
ＺＷ−雷神猛虎剣,SD42-JP012,Normal
ＺＷ−風神雲龍剣,SD42-JP013,Normal
ＺＷ−阿修羅副腕,SD42-JP014,Normal
ＺＳ−幻影賢者,SD42-JP015,Normal
スカル・マイスター,SD42-JP016,Normal
カゲトカゲ,SD42-JP017,Normal
ブリキンギョ,SD42-JP018,Normal
増殖するＧ,SD42-JP019,Normal
虹クリボー,SD42-JP020,Normal
ゼアル・フィールド,SD42-JP021,N-Parallel
シャイニング・ドロー,SD42-JP022,Normal
エクシーズ・チェンジ・タクティクス,SD42-JP023,Normal
エクシーズ・オーバーディレイ,SD42-JP024,Normal
オノマト連携,SD42-JP025,Normal
オノマト選択,SD42-JP026,Normal
ガガガ学園の緊急連絡網,SD42-JP027,Normal
ガガガリベンジ,SD42-JP028,Normal
グローリアス・ナンバーズ,SD42-JP029,Normal
ダブル・アップ・チャンス,SD42-JP030,Normal
希望の記憶,SD42-JP031,Normal
連鎖召喚,SD42-JP032,Normal
死者蘇生,SD42-JP033,Normal
増援,SD42-JP034,Normal
月の書,SD42-JP035,Normal
運命の契約,SD42-JP036,N-Parallel
ナンバーズ・プロテクト,SD42-JP037,N-Parallel
運命の扉,SD42-JP038,Normal
マスター・ピース,SD42-JP039,Normal
かっとビング・チャレンジ,SD42-JP040,Normal
Ｎｏ.９９ 希望皇龍ホープドラグーン,SD42-JP041,Normal
Ｎｏ.３２ 海咬龍シャーク・ドレイク,SD42-JP042,Normal
Ｎｏ.６２ 銀河眼の光子竜皇,SD42-JP043,Normal
