name,card_id,rare
救世竜 セイヴァー・ドラゴン,SOVR-JP001,Rare
スターダスト・シャオロン,SOVR-JP002,nomal
マックス・ウォリアー,SOVR-JP003,Super
クイック・シンクロン,SOVR-JP004,nomal
レベル・スティーラー,SOVR-JP005,Rare
ゼロ・ガードナー,SOVR-JP006,nomal
レグルス,SOVR-JP007,nomal
インフェルニティ・ネクロマンサー,SOVR-JP008,nomal
フォーチュンレディ・ウインディー,SOVR-JP009,Rare
フォーチュンレディ・ウォーテリー,SOVR-JP010,Rare
フォーチュンレディ・ダルキー,SOVR-JP011,Rare
フォーチュンレディ・アーシー,SOVR-JP012,Rare
ソリテア・マジカル,SOVR-JP013,nomal
カトブレパスと運命の魔女,SOVR-JP014,Super
ダーク・スパイダー,SOVR-JP015,nomal
グランド・スパイダー,SOVR-JP016,nomal
サクリファイス・スパイダー,SOVR-JP017,nomal
スパイダー・スパイダー,SOVR-JP018,Rare
マザー・スパイダー,SOVR-JP019,Rare
レプティレス・ゴルゴーン,SOVR-JP020,Rare
レプティレス・メデューサ,SOVR-JP021,nomal
レプティレス・スキュラ,SOVR-JP022,nomal
レプティレス・バイパー,SOVR-JP023,nomal
地縛神 Ｃｃａｒａｙｈｕａ,SOVR-JP024,Ultra
地縛神 Ｃｃａｒａｙｈｕａ,SOVR-JP024,Ultimate
地縛神 Ｕｒｕ,SOVR-JP025,Ultra
地縛神 Ｕｒｕ,SOVR-JP025,Ultimate
地縛神 Ｗｉｒａｑｏｃｈａ Ｒａｓｃａ,SOVR-JP026,Ultra
地縛神 Ｗｉｒａｑｏｃｈａ Ｒａｓｃａ,SOVR-JP026,Ultimate
コアキメイル・シーパンサー,SOVR-JP027,Rare
コアキメイル・ルークロード,SOVR-JP028,Super
チューンド・マジシャン,SOVR-JP029,nomal
クルセイダー・オブ・エンディミオン,SOVR-JP030,Super
樹海の射手,SOVR-JP031,nomal
紅蓮魔闘士,SOVR-JP032,nomal
エナジー・ブレイブ,SOVR-JP033,nomal
鬼ガエル,SOVR-JP034,nomal
ロードブリティッシュ,SOVR-JP035,Rare
オシャレオン,SOVR-JP036,nomal
儀式魔人リリーサー,SOVR-JP037,nomal
儀式魔人プレサイダー,SOVR-JP038,nomal
救世の美神ノースウェムコ,SOVR-JP039,Super
セイヴァー・スター・ドラゴン,SOVR-JP040,Ultra
セイヴァー・スター・ドラゴン,SOVR-JP040,Ultimate
セイヴァー・スター・ドラゴン,SOVR-JP040,Holographic
ＢＦ－孤高のシルバー・ウィンド,SOVR-JP041,Ultra
ＢＦ－孤高のシルバー・ウィンド,SOVR-JP041,Ultimate
レプティレス・ラミア,SOVR-JP042,Super
ブラック・ブルドラゴ,SOVR-JP043,Super
エクスプローシブ・マジシャン,SOVR-JP044,Super
スパイダー・ウェブ,SOVR-JP045,nomal
地縛旋風,SOVR-JP046,nomal
サベージ・コロシアム,SOVR-JP047,Rare
アタック・フェロモン,SOVR-JP048,nomal
モルティング・エスケープ,SOVR-JP049,nomal
レプティレス・スポーン,SOVR-JP050,nomal
フォーチュンフューチャー,SOVR-JP051,nomal
タイムパッセージ,SOVR-JP052,nomal
鋼核収納,SOVR-JP053,nomal
金剛真力,SOVR-JP054,nomal
デュアルスパーク,SOVR-JP055,Rare
救世の儀式,SOVR-JP056,nomal
儀式の準備,SOVR-JP057,Rare
強欲なウツボ,SOVR-JP058,N-Rare
神聖なる森,SOVR-JP059,nomal
狂植物の氾濫,SOVR-JP060,Rare
無視加護,SOVR-JP061,nomal
悪魔への貢物,SOVR-JP062,N-Rare
スリップ・サモン,SOVR-JP063,Rare
シンクロ・バリアー,SOVR-JP064,nomal
未来王の予言,SOVR-JP065,nomal
運命湾曲,SOVR-JP066,nomal
フォーチュン・インハーリット,SOVR-JP067,nomal
スパイダー・エッグ,SOVR-JP068,nomal
無抵抗の真相,SOVR-JP069,nomal
地縛波,SOVR-JP070,nomal
地縛神の咆哮,SOVR-JP071,nomal
極限への衝動,SOVR-JP072,nomal
インフェルニティ・フォース,SOVR-JP073,nomal
能力吸収コア,SOVR-JP074,Rare
ヴィクティム・カウンター,SOVR-JP075,Rare
デュアル・ブースター,SOVR-JP076,nomal
リチュアルバスター,SOVR-JP077,nomal
デビリアン・ソング,SOVR-JP078,N-Rare
破邪の刻印,SOVR-JP079,Super
紅蓮の指名者,SOVR-JP080,N-Rare
