name,card_id,rare
ギガ・ガガギゴ,307-001,nomal
暗黒の狂犬,307-002,nomal
ネオバグ,307-003,nomal
暗黒の海竜兵,307-004,nomal
ジェノサイドキングサーモン,307-005,nomal
火炎木人１８,307-006,nomal
燃える藻,307-007,nomal
火口に潜む者,307-008,nomal
灼熱ゾンビ,307-009,nomal
混沌の黒魔術師,307-010,Ultra
混沌の黒魔術師,307-010,Parallel
混沌の黒魔術師,307-010,Ultimate
幻影のゴラ亀,307-011,nomal
暗黒のマンティコア,307-012,Rare
ステルスバード,307-013,nomal
聖鳥クレイン,307-014,nomal
激昂のミノタウルス,307-015,nomal
首領亀,307-016,nomal
バルーン・リザード,307-017,nomal
暗黒ドリケラトプス,307-018,nomal
ハイパーハンマーヘッド,307-019,nomal
暗黒恐獣,307-020,Ultra
暗黒恐獣,307-020,Parallel
対空放花,307-021,nomal
棘の妖精,307-022,nomal
代打バッター,307-023,nomal
髑髏顔 天道虫,307-024,nomal
インセクト・プリンセス,307-025,Ultra
インセクト・プリンセス,307-025,Parallel
水陸両用バグロス Ｍｋ－３,307-026,nomal
魚雷魚,307-027,nomal
海竜－ダイダロス,307-028,Super
暗黒大要塞鯱,307-029,Rare
砲弾ヤリ貝,307-030,nomal
不意打ち又佐,307-031,nomal
守護天使 ジャンヌ,307-032,Super
マンジュ・ゴッド,307-033,nomal
月風魔,307-034,N-Rare
龍骨鬼,307-035,nomal
グリフォンの羽根帚,307-036,nomal
迷える仔羊,307-037,Rare
地砕き,307-038,nomal
次元融合,307-039,Super
光と闇の洗礼,307-040,Super
サルベージ,307-041,nomal
超進化薬,307-042,nomal
アリの増殖,307-043,nomal
大地讃頌,307-044,nomal
翡翠の蟲笛,307-045,nomal
破壊指輪,307-046,nomal
悪魔の手鏡,307-047,nomal
強制脱出装置,307-048,nomal
ヒーロー見参,307-049,nomal
自爆スイッチ,307-050,nomal
暗黒の呪縛,307-051,Rare
門前払い,307-052,nomal
ＤＮＡ移植手術,307-053,nomal
追い剥ぎゾンビ,307-054,Rare
トラップ・ジャマー,307-055,Rare
暗黒の侵略者,307-056,Secret
封印されしエクゾディア,307-057,Ultimate
