name,card_id,rare
キャシー・イヴＬ２,SAST-JP001,nomal
サイバース・シンクロン,SAST-JP002,Rare
転生炎獣ウルヴィー,SAST-JP003,nomal
転生炎獣パロー,SAST-JP004,nomal
転生炎獣フォクサー,SAST-JP005,nomal
スピードローダー・ドラゴン,SAST-JP006,nomal
ヴァレット・シンクロン,SAST-JP007,Rare
ネオスペース・コネクター,SAST-JP008,nomal
ＴＧ スクリュー・サーペント,SAST-JP009,Rare
ＴＧ ブースター・ラプトル,SAST-JP010,nomal
ＴＧ タンク・ラーヴァ,SAST-JP011,nomal
守護竜ユスティア,SAST-JP012,nomal
守護竜ガルミデス,SAST-JP013,nomal
守護竜プロミネシス,SAST-JP014,nomal
守護竜アンドレイク,SAST-JP015,Rare
星遺物－『星櫃』,SAST-JP016,Rare
逢魔ノ妖刀－不知火,SAST-JP017,Rare
不知火の師範,SAST-JP018,nomal
不知火の武部,SAST-JP019,nomal
幻創龍ファンタズメイ,SAST-JP020,Ultra
幻創龍ファンタズメイ,SAST-JP020,Ultimate
幻創龍ファンタズメイ,SAST-JP020,Secret
オルフェゴール・トロイメア,SAST-JP021,Rare
プランキッズ・ロック,SAST-JP022,nomal
マドルチェ・プティンセスール,SAST-JP023,Rare
サイコウィールダー,SAST-JP024,nomal
サイコトラッカー,SAST-JP025,nomal
封狼雷坊,SAST-JP026,Super
封狼雷坊,SAST-JP026,Secret
彩宝龍,SAST-JP027,Rare
炎天禍サンバーン,SAST-JP028,nomal
隅烏賊,SAST-JP029,nomal
孤高除獣,SAST-JP030,N-Rare
エキストラケアトップス,SAST-JP031,N-Rare
魔神儀－カリスライム,SAST-JP032,Rare
トリックスターバンド・ギタースイート,SAST-JP033,Rare
転生炎獣ヴァイオレットキマイラ,SAST-JP034,Rare
Ｅ・ＨＥＲＯ ブレイヴ・ネオス,SAST-JP035,Rare
Ｅ・ＨＥＲＯ コスモ・ネオス,SAST-JP036,Ultra
Ｅ・ＨＥＲＯ コスモ・ネオス,SAST-JP036,Ultimate
Ｅ・ＨＥＲＯ コスモ・ネオス,SAST-JP036,Secret
ヴァレルロード・Ｓ・ドラゴン,SAST-JP037,Ultra
ヴァレルロード・Ｓ・ドラゴン,SAST-JP037,Ultimate
ヴァレルロード・Ｓ・ドラゴン,SAST-JP037,Secret
ヴァレルロード・Ｓ・ドラゴン,SAST-JP037,Holographic
サイバース・クアンタム・ドラゴン,SAST-JP038,Ultra
サイバース・クアンタム・ドラゴン,SAST-JP038,Ultimate
サイバース・クアンタム・ドラゴン,SAST-JP038,Secret
ＴＧ スター・ガーディアン,SAST-JP039,Super
ＴＧ スター・ガーディアン,SAST-JP039,Secret
業神－不知火,SAST-JP040,nomal
妖神－不知火,SAST-JP041,nomal
ハイパーサイコライザー,SAST-JP042,Rare
サイバース・インテグレーター,SAST-JP043,nomal
サイバース・ウィキッド,SAST-JP044,nomal
アップデートジャマー,SAST-JP045,nomal
デトネイト・デリーター,SAST-JP046,nomal
クロック・リザード,SAST-JP047,nomal
転生炎獣サンライトウルフ,SAST-JP048,Super
転生炎獣サンライトウルフ,SAST-JP048,Secret
トリックスター・ディーヴァリディス,SAST-JP049,nomal
ＴＧ トライデント・ランチャー,SAST-JP050,Ultra
ＴＧ トライデント・ランチャー,SAST-JP050,Ultimate
ＴＧ トライデント・ランチャー,SAST-JP050,Secret
守護竜エルピィ,SAST-JP051,Super
守護竜エルピィ,SAST-JP051,Secret
守護竜ピスティ,SAST-JP052,Super
守護竜ピスティ,SAST-JP052,Secret
守護竜アガーペイン,SAST-JP053,Super
守護竜アガーペイン,SAST-JP053,Secret
麗神－不知火,SAST-JP054,Ultra
麗神－不知火,SAST-JP054,Ultimate
麗神－不知火,SAST-JP054,Secret
閃刀姫－カイナ,SAST-JP055,Super
閃刀姫－カイナ,SAST-JP055,Secret
灼熱の火霊使いヒータ,SAST-JP056,Super
灼熱の火霊使いヒータ,SAST-JP056,Secret
フュージョン・オブ・ファイア,SAST-JP057,Rare
トリックスター・ライブステージ,SAST-JP058,nomal
トリックスター・フュージョン,SAST-JP059,nomal
ネオス・フュージョン,SAST-JP060,Super
ネオス・フュージョン,SAST-JP060,Secret
守護竜の結界,SAST-JP061,nomal
星遺物の守護竜,SAST-JP062,Rare
逢華妖麗譚－不知火語,SAST-JP063,Rare
不知火流 伝承の陣,SAST-JP064,nomal
魔神儀の祝誕,SAST-JP065,nomal
ユニゾン・チューン,SAST-JP066,nomal
強欲で金満な壺,SAST-JP067,Super
強欲で金満な壺,SAST-JP067,Secret
土俵間際,SAST-JP068,nomal
大胆無敵,SAST-JP069,nomal
サモンオーバー,SAST-JP070,N-Rare
ＮＥＸＴ,SAST-JP071,nomal
守護竜の核醒,SAST-JP072,nomal
崩界の守護竜,SAST-JP073,nomal
不知火流 才華の陣,SAST-JP074,nomal
逢魔ノ刻,SAST-JP075,nomal
オルフェゴール・リリース,SAST-JP076,nomal
サブテラーの継承,SAST-JP077,nomal
闇の増産工場,SAST-JP078,Rare
魔女の一撃,SAST-JP079,nomal
ロスタイム,SAST-JP080,N-Rare
