name,card_id,rare
Ｕｋ－Ｐ.Ｕ.Ｎ.Ｋ.娑楽斎,DBGC-JP001,nomal
Ｇａ－Ｐ.Ｕ.Ｎ.Ｋ.ワゴン,DBGC-JP002,nomal
Ｊｏ－Ｐ.Ｕ.Ｎ.Ｋ.Ｍｍｅ.スパイダー,DBGC-JP003,Super
Ｎｏ－Ｐ.Ｕ.Ｎ.Ｋ.セアミン,DBGC-JP004,Super
Ｎｏ－Ｐ.Ｕ.Ｎ.Ｋ.フォクシー・チューン,DBGC-JP005,Super
Ｎｏ－Ｐ.Ｕ.Ｎ.Ｋ.オーガ・ナンバー,DBGC-JP006,Super
Ｕｋ－Ｐ.Ｕ.Ｎ.Ｋ.カープ・ライジング,DBGC-JP007,nomal
Ｕｋ－Ｐ.Ｕ.Ｎ.Ｋ.アメイジング・ドラゴン,DBGC-JP008,Ultra
Ｕｋ－Ｐ.Ｕ.Ｎ.Ｋ.アメイジング・ドラゴン,DBGC-JP008,Secret
Ｇａ－Ｐ.Ｕ.Ｎ.Ｋ.ワイルド・ピッキング,DBGC-JP009,nomal
Ｇａ－Ｐ.Ｕ.Ｎ.Ｋ.クラッシュ・ビート,DBGC-JP010,nomal
Ｊｏ－Ｐ.Ｕ.Ｎ.Ｋ.デンジャラス・ガブ,DBGC-JP011,nomal
Ｊｏ－Ｐ.Ｕ.Ｎ.Ｋ.ナシワリ・サプライズ,DBGC-JP012,nomal
エクソシスター・エリス,DBGC-JP013,nomal
エクソシスター・ステラ,DBGC-JP014,Super
エクソシスター・イレーヌ,DBGC-JP015,nomal
エクソシスター・ソフィア,DBGC-JP016,Super
エクソシスター・ミカエリス,DBGC-JP017,Ultra
エクソシスター・ミカエリス,DBGC-JP017,Secret
エクソシスター・カスピテル,DBGC-JP018,nomal
エクソシスター・ジブリーヌ,DBGC-JP019,Super
エクソシスター・アソフィール,DBGC-JP020,nomal
エクソシスター・パークス,DBGC-JP021,Super
エクソシスター・アーメント,DBGC-JP022,nomal
エクソシスター・カルペディベル,DBGC-JP023,nomal
エクソシスター・バディス,DBGC-JP024,Super
アラメシアの儀,DBGC-JP025,Ultra
アラメシアの儀,DBGC-JP025,Secret
聖殿の水遣い,DBGC-JP026,Super
遺跡の魔鉱戦士,DBGC-JP027,nomal
流離のグリフォンライダー,DBGC-JP028,Super
運命の旅路,DBGC-JP029,Super
光の聖剣ダンネル,DBGC-JP030,nomal
星空蝶,DBGC-JP031,nomal
騎竜ドラコバック,DBGC-JP032,nomal
暗黒神殿ザララーム,DBGC-JP033,nomal
迷い花の森,DBGC-JP034,nomal
サンダー・ディスチャージ,DBGC-JP035,nomal
リザレクション・ブレス,DBGC-JP036,nomal
調星師ライズベルト,DBGC-JP037,nomal
サイコウィールダー,DBGC-JP038,nomal
電脳堺姫－娘々,DBGC-JP039,nomal
鳥銃士カステル,DBGC-JP040,nomal
同胞の絆,DBGC-JP041,nomal
アームズ・ホール,DBGC-JP042,nomal
緊急テレポート,DBGC-JP043,nomal
神の通告,DBGC-JP044,nomal
アームズ・コール,DBGC-JP045,nomal
